No,Formatted_Name,Name,Pokedex_Entry,Generation,Height,Weight,Type1,Type2,Ability1,Ability2,Ability_Hidden,Color,Gender_Male,Gender_Female,Gender_Unknown,Egg_Steps,Egg_Group1,Egg_Group2,Get_Rate,Base_Experience,Lvl100_Cost,Category,HP,Attack,Defense,SP_Attack,SP_Defense,Speed,Total
628,Braviary,braviary,They fight for their friends without any thought about danger to themselves. One can carry a car while flying.,5,1.5,41,Normal,Flying,Keen Eye,Sheer Force,Defiant,Red,100,0,0,20,Flying,,60,179,1250000,Ordinary,100,123,75,57,75,80,510
629,Vullaby,vullaby,"Its wings are too tiny to allow it to fly. As the time approaches for it to evolve, it discards the bones it was wearing.",5,0.5,9,Dark,Flying,Big Pecks,Overcoat,Weak Armor,Brown,0,100,0,20,Flying,,190,74,1250000,Ordinary,70,55,75,45,65,60,370
630,Mandibuzz,mandibuzz,It makes a nest out of bones it finds. It grabs weakened prey in its talons and hauls it to its nest of bones.,5,1.2,39.5,Dark,Flying,Big Pecks,Overcoat,Weak Armor,Brown,0,100,0,20,Flying,,60,179,1250000,Ordinary,110,65,105,55,95,80,510
631,Heatmor,heatmor,It breathes through a hole in its tail while it burns with an internal fire. Durant is its prey.,5,1.4,58,Fire,,Gluttony,Flash Fire,White Smoke,Red,50,50,0,20,Ground,,90,169,1000000,Ordinary,85,97,66,105,66,65,484
632,Durant,durant,"They attack in groups, covering themselves in steel armor to protect themselves from Heatmor.",5,0.3,33,Bug,Steel,Swarm,Hustle,Truant,Gray,50,50,0,20,Bug,,90,169,1000000,Ordinary,58,109,112,48,48,109,484
633,Deino,deino,"It tends to bite everything, and it is not a picky eater. Approaching it carelessly is dangerous.",5,0.8,17.3,Dark,Dragon,Hustle,,,Blue,50,50,0,40,Dragon,,45,60,1250000,Ordinary,52,65,50,45,50,38,300
634,Zweilous,zweilous,"After it has eaten up all the food in its territory, it moves to another area. Its two heads do not get along.",5,1.4,50,Dark,Dragon,Hustle,,,Blue,50,50,0,40,Dragon,,45,147,1250000,Ordinary,72,85,70,65,70,58,420
635,Hydreigon,hydreigon,"This brutal Pokémon travels the skies on its six wings. Anything that moves seems like a foe to it, triggering its attack.",5,1.8,160,Dark,Dragon,Levitate,,,Blue,50,50,0,40,Dragon,,45,300,1250000,Ordinary,92,105,90,125,90,98,600
636,Larvesta,larvesta,"This Pokémon was believed to have been born from the sun. When it evolves, its entire body is engulfed in flames.",5,1.1,28.8,Bug,Fire,Flame Body,,Swarm,White,50,50,0,40,Bug,,45,72,1250000,Ordinary,55,85,55,50,55,60,360
637,Volcarona,volcarona,"When volcanic ash darkened the atmosphere, it is said that Volcarona's fire provided a replacement for the sun.",5,1.6,46,Bug,Fire,Flame Body,,Swarm,White,50,50,0,40,Bug,,15,275,1250000,Ordinary,85,60,65,135,105,100,550
638,Cobalion,cobalion,This legendary Pokémon battled against humans to protect Pokémon. Its personality is calm and composed.,5,2.1,250,Steel,Fighting,Justified,,,Blue,0,0,100,80,Undiscovered,,3,290,1250000,Semi-Legendary,91,90,129,90,72,108,580
639,Terrakion,terrakion,This Pokémon came to the defense of Pokémon that had lost their homes in a war among humans.,5,1.9,260,Rock,Fighting,Justified,,,Gray,0,0,100,80,Undiscovered,,3,290,1250000,Semi-Legendary,91,129,90,72,90,108,580
640,Virizion,virizion,This Pokémon fought humans in order to protect its friends. Legends about it continue to be passed down.,5,2,200,Grass,Fighting,Justified,,,Green,0,0,100,80,Undiscovered,,3,290,1250000,Semi-Legendary,91,90,72,90,129,108,580
641,Tornadus,tornadus,The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.,5,1.5,63,Flying,,Prankster,,Defiant,Green,100,0,0,120,Undiscovered,,3,290,1250000,Semi-Legendary,79,115,70,125,80,111,580
642,Thundurus,thundurus,Countless charred remains mar the landscape of places through which Thundurus has passed.,5,1.5,61,Electric,Flying,Prankster,,Defiant,Blue,100,0,0,120,Undiscovered,,3,290,1250000,Semi-Legendary,79,115,70,125,80,111,580
643,Reshiram,reshiram,"This Pokémon appears in legends. It sends flames into the air from its tail, burning up everything around it.",5,3.2,330,Dragon,Fire,Turboblaze,,,White,0,0,100,120,Undiscovered,,3,340,1250000,Legendary,100,120,100,150,120,90,680
644,Zekrom,zekrom,"Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail.",5,2.9,345,Dragon,Electric,Teravolt,,,Black,0,0,100,120,Undiscovered,,3,340,1250000,Legendary,100,150,120,120,100,90,680
645,Landorus,landorus,Lands visited by Landorus grant such bountiful crops that it has been hailed as ‚ÄúThe Guardian of the Fields.‚Äù,5,1.5,68,Ground,Flying,Sand Force,,Sheer Force,Brown,100,0,0,120,Undiscovered,,3,300,1250000,Semi-Legendary,89,125,90,115,80,101,600
646,Kyurem,kyurem,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out.",5,3,325,Dragon,Ice,Pressure,,,Gray,0,0,100,120,Undiscovered,,3,330,1250000,Legendary,125,130,90,130,90,95,660
647,Keldeo,keldeo,"By blasting water from its hooves, it can glide across water. It excels at using leg moves while battling.",5,1.4,48.5,Water,Fighting,Justified,,,Yellow,0,0,100,80,Undiscovered,,3,290,1250000,Mythical,91,72,90,129,90,108,580
648,Meloetta,meloetta,Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.,5,0.6,6.5,Normal,Psychic,Serene Grace,,,White,0,0,100,120,Undiscovered,,3,300,1250000,Mythical,100,77,77,128,128,90,600
649,Genesect,genesect,"Over 300 million years ago, it was feared as the strongest of hunters. It has been modified by Team Plasma.",5,1.5,82.5,Bug,Steel,Download,,,Purple,0,0,100,120,Undiscovered,,3,300,1250000,Mythical,71,120,95,120,95,99,600
650,Chespin,chespin,"The quills on its head are usually soft. When it flexes them, the points become so hard and sharp that they can pierce rock.",6,0.4,9,Grass,,Overgrow,,Bulletproof,Green,87.5,12.5,0,20,Ground,,45,63,1059860,Ordinary,56,61,65,48,45,38,313
651,Quilladin,quilladin,It relies on its sturdy shell to deflect predators' attacks. It counterattacks with its sharp quills.,6,0.7,29,Grass,,Overgrow,,Bulletproof,Green,87.5,12.5,0,20,Ground,,45,142,1059860,Ordinary,61,78,95,56,58,57,405
652,Chesnaught,chesnaught,Its Tackle is forceful enough to flip a 50-ton tank. It shields its allies from danger with its own body.,6,1.6,90,Grass,Fighting,Overgrow,,Bulletproof,Green,87.5,12.5,0,20,Ground,,45,265,1059860,Ordinary,88,107,122,74,75,64,530
653,Fennekin,fennekin,"Eating a twig fills it with energy, and its roomy ears give vent to air hotter than 390 degrees Fahrenheit.",6,0.4,9.4,Fire,,Blaze,,Magician,Red,87.5,12.5,0,20,Ground,,45,61,1059860,Ordinary,40,45,40,62,60,60,307
654,Braixen,braixen,"It has a twig stuck in its tail. With friction from its tail fur, it sets the twig on fire and launches into battle.",6,1,14.5,Fire,,Blaze,,Magician,Red,87.5,12.5,0,20,Ground,,45,143,1059860,Ordinary,59,59,58,90,70,73,409
655,Delphox,delphox,"It gazes into the flame at the tip of its branch to achieve a focused state, which allows it to see into the future.",6,1.5,39,Fire,Psychic,Blaze,,Magician,Red,87.5,12.5,0,20,Ground,,45,267,1059860,Ordinary,75,69,72,114,100,104,534
656,Froakie,froakie,It secretes flexible bubbles from its chest and back. The bubbles reduce the damage it would otherwise take when attacked.,6,0.3,7,Water,,Torrent,,Protean,Blue,87.5,12.5,0,20,Water1,,45,63,1059860,Ordinary,41,56,40,62,44,71,314
657,Frogadier,frogadier,"It can throw bubble-covered pebbles with precise control, hitting empty cans up to a hundred feet away.",6,0.6,10.9,Water,,Torrent,,Protean,Blue,87.5,12.5,0,20,Water1,,45,142,1059860,Ordinary,54,63,52,83,56,97,405
658,Greninja,greninja,"It creates throwing stars out of compressed water. When it spins them and throws them at high speed, these stars can split metal in two.",6,1.5,40,Water,Dark,Torrent,,Protean,Blue,100,0,0,20,Water1,,45,265,1059860,Ordinary,72,95,67,103,71,122,530
659,Bunnelby,bunnelby,They use their large ears to dig burrows. They will dig the whole night through.,6,0.4,5,Normal,,Pickup,Cheek Pouch,Huge Power,Brown,50,50,0,15,Ground,,255,47,1000000,Ordinary,38,36,38,32,36,57,237
660,Diggersby,diggersby,"With their powerful ears, they can heft boulders of a ton or more with ease. They can be a big help at construction sites.",6,1,42.4,Normal,Ground,Pickup,Cheek Pouch,Huge Power,Brown,50,50,0,15,Ground,,127,148,1000000,Ordinary,85,56,77,50,77,78,423
661,Fletchling,fletchling,These friendly Pokémon send signals to one another with beautiful chirps and tail-feather movements.,6,0.3,1.7,Normal,Flying,Big Pecks,,Gale Wings,Red,50,50,0,15,Flying,,255,56,1059860,Ordinary,45,50,43,40,38,62,278
662,Fletchinder,fletchinder,"From its beak, it expels embers that set the tall grass on fire. Then it pounces on the bewildered prey that pop out of the grass.",6,0.7,16,Fire,Flying,Flame Body,,Gale Wings,Red,50,50,0,15,Flying,,120,134,1059860,Ordinary,62,73,55,56,52,84,382
663,Talonflame,talonflame,"In the fever of an exciting battle, it showers embers from the gaps between its feathers and takes to the air.",6,1.2,24.5,Fire,Flying,Flame Body,,Gale Wings,Red,50,50,0,15,Flying,,45,175,1059860,Ordinary,78,81,71,74,69,126,499
664,Scatterbug,scatterbug,"When under attack from bird Pokémon, it spews a poisonous black powder that causes paralysis on contact.",6,0.3,2.5,Bug,,Shield Dust,Compound Eyes,Friend Guard,Black,50,50,0,15,Bug,,255,40,1000000,Ordinary,38,35,40,27,25,35,200
665,Spewpa,spewpa,"It lives hidden within thicket shadows. When predators attack, it quickly bristles the fur covering its body in an effort to threaten them.",6,0.3,8.4,Bug,,Shed Skin,,Friend Guard,Black,50,50,0,15,Bug,,120,75,1000000,Ordinary,45,22,60,27,30,29,213
666,Vivillon,vivillon,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,6,1.2,17,Bug,Flying,Shield Dust,Compound Eyes,Friend Guard,White,50,50,0,15,Bug,,45,206,1000000,Ordinary,80,52,50,90,50,89,411
667,Litleo,litleo,"The stronger the opponent it faces, the more heat surges from its mane and the more power flows through its body.",6,0.6,13.5,Fire,Normal,Rivalry,Unnerve,Moxie,Brown,12.5,87.5,0,20,Ground,,220,74,1059860,Ordinary,62,50,58,73,54,72,369
668,Pyroar,pyroar,The male with the largest mane of fire is the leader of the pride.,6,1.5,81.5,Fire,Normal,Rivalry,Unnerve,Moxie,Brown,12.5,87.5,0,20,Ground,,65,177,1059860,Ordinary,86,68,72,109,66,106,507
669,Flabebe,flabebe,It draws out and controls the hidden power of flowers. The flower Flabébé holds is most likely part of its body.,6,0.1,0.1,Fairy,,Flower Veil,,Symbiosis,White,0,100,0,20,Fairy,,225,61,1000000,Ordinary,44,38,39,61,79,42,303
670,Floette,floette,It flutters around fields of flowers and cares for flowers that are starting to wilt. It draws out the hidden power of flowers to battle.,6,0.2,0.9,Fairy,,Flower Veil,,Symbiosis,White,0,100,0,20,Fairy,,120,130,1000000,Ordinary,54,45,47,75,98,52,371
671,Florges,florges,"It claims exquisite flower gardens as its territory, and it obtains power from basking in the energy emitted by flowering plants.",6,1.1,10,Fairy,,Flower Veil,,Symbiosis,White,0,100,0,20,Fairy,,45,276,1000000,Ordinary,78,65,68,112,154,75,552
672,Skiddo,skiddo,"Thought to be one of the first Pokémon to live in harmony with humans, it has a placid disposition.",6,0.9,31,Grass,,Sap Sipper,,Grass Pelt,Brown,50,50,0,20,Ground,,200,70,1000000,Ordinary,66,65,48,62,57,52,350
673,Gogoat,gogoat,It can tell how its Trainer is feeling by subtle shifts in the grip on its horns. This empathic sense lets them run as if one being.,6,1.7,91,Grass,,Sap Sipper,,Grass Pelt,Brown,50,50,0,20,Ground,,45,186,1000000,Ordinary,123,100,62,97,81,68,531
674,Pancham,pancham,"It does its best to be taken seriously by its enemies, but its glare is not sufficiently intimidating. Chewing on a leaf is its trademark.",6,0.6,8,Fighting,,Iron Fist,Mold Breaker,Scrappy,White,50,50,0,25,Ground,Human-Like,220,70,1000000,Ordinary,67,82,62,46,48,43,348
675,Pangoro,pangoro,"Although it possesses a violent temperament, it won't put up with bullying. It uses the leaf in its mouth to sense the movements of its enemies.",6,2.1,136,Fighting,Dark,Iron Fist,Mold Breaker,Scrappy,White,50,50,0,25,Ground,Human-Like,65,173,1000000,Ordinary,95,124,78,69,71,58,495
676,Furfrou,furfrou,Trimming its fluffy fur not only makes it more elegant but also increases the swiftness of its movements.,6,1.2,28,Normal,,Fur Coat,,,White,50,50,0,20,Ground,,160,165,1000000,Ordinary,75,80,60,65,90,102,472
677,Espurr,espurr,The organ that emits its intense psychic power is sheltered by its ears to keep power from leaking out.,6,0.3,3.5,Psychic,,Keen Eye,Infiltrator,Own Tempo,Gray,50,50,0,20,Ground,,190,71,1000000,Ordinary,62,48,54,63,60,68,355
678,Meowstic,meowstic,"When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust.",6,0.6,8.5,Psychic,,Keen Eye,Infiltrator,Prankster,Blue,100,0,0,20,Ground,,75,163,1000000,Ordinary,74,48,76,83,81,104,466
679,Honedge,honedge,Apparently this Pokémon is born when a departed spirit inhabits a sword. It attaches itself to people and drinks their life force.,6,0.8,2,Steel,Ghost,No Guard,,,Brown,50,50,0,20,Mineral,,180,65,1000000,Ordinary,45,80,100,35,37,28,325
680,Doublade,doublade,"When Honedge evolves, it divides into two swords, which cooperate via telepathy to coordinate attacks and slash their enemies to ribbons.",6,0.8,4.5,Steel,Ghost,No Guard,,,Brown,50,50,0,20,Mineral,,90,157,1000000,Ordinary,59,110,150,45,49,35,448
681,Aegislash,aegislash,"Generations of kings were attended by these Pokémon, which used their spectral power to manipulate and control people and Pokémon.",6,1.7,53,Steel,Ghost,Stance Change,,,Brown,50,50,0,20,Mineral,,45,250,1000000,Ordinary,60,50,140,50,140,60,500
682,Spritzee,spritzee,It emits a scent that enraptures those who smell it. This fragrance changes depending on what it has eaten.,6,0.2,0.5,Fairy,,Healer,,Aroma Veil,Pink,50,50,0,20,Fairy,,200,68,1000000,Ordinary,78,52,60,63,65,23,341
683,Aromatisse,aromatisse,"It devises various scents, pleasant and unpleasant, and emits scents that its enemies dislike in order to gain an edge in battle.",6,0.8,15.5,Fairy,,Healer,,Aroma Veil,Pink,50,50,0,20,Fairy,,140,162,1000000,Ordinary,101,72,72,99,89,29,462
684,Swirlix,swirlix,"To entangle its opponents in battle, it extrudes white threads as sweet and sticky as cotton candy.",6,0.4,3.5,Fairy,,Sweet Veil,,Unburden,White,50,50,0,20,Fairy,,200,68,1000000,Ordinary,62,48,66,59,57,49,341
685,Slurpuff,slurpuff,It can distinguish the faintest of scents. It puts its sensitive sense of smell to use by helping pastry chefs in their work.,6,0.8,5,Fairy,,Sweet Veil,,Unburden,White,50,50,0,20,Fairy,,140,168,1000000,Ordinary,82,80,86,85,75,72,480
686,Inkay,inkay,Opponents who stare at the flashing of the light-emitting spots on its body become dazed and lose their will to fight.,6,0.4,3.5,Dark,Psychic,Contrary,Suction Cups,Infiltrator,Blue,50,50,0,20,Water1,Water2,190,58,1000000,Ordinary,53,54,53,37,46,45,288
687,Malamar,malamar,"It wields the most compelling hypnotic powers of any Pokémon, and it forces others to do whatever it wants.",6,1.5,47,Dark,Psychic,Contrary,Suction Cups,Infiltrator,Blue,50,50,0,20,Water1,Water2,80,169,1000000,Ordinary,86,92,88,68,75,73,482
688,Binacle,binacle,"Two Binacle live together on one rock. When they fight, one of them will move to a different rock.",6,0.5,31,Rock,Water,Tough Claws,Sniper,Pickpocket,Brown,50,50,0,20,Water3,,120,61,1000000,Ordinary,42,52,67,39,56,50,306
689,Barbaracle,barbaracle,"When they evolve, two Binacle multiply into seven. They fight with the power of seven Binacle.",6,1.3,96,Rock,Water,Tough Claws,Sniper,Pickpocket,Brown,50,50,0,20,Water3,,45,175,1000000,Ordinary,72,105,115,54,86,68,500
690,Skrelp,skrelp,"Camouflaged as rotten kelp, they spray liquid poison on prey that approaches unawares and then finish it off.",6,0.5,7.3,Poison,Water,Poison Point,Poison Touch,Adaptability,Brown,50,50,0,20,Water1,Dragon,225,64,1000000,Ordinary,50,60,60,60,60,30,320
691,Dragalge,dragalge,"Their poison is strong enough to eat through the hull of a tanker, and they spit it indiscriminately at anything that enters their territory.",6,1.8,81.5,Poison,Dragon,Poison Point,Poison Touch,Adaptability,Brown,50,50,0,20,Water1,Dragon,55,173,1000000,Ordinary,65,75,90,97,123,44,494
692,Clauncher,clauncher,They knock down flying prey by firing compressed water from their massive claws like shooting a pistol.,6,0.5,8.3,Water,,Mega Launcher,,,Blue,50,50,0,15,Water1,Water3,225,66,1250000,Ordinary,50,53,62,58,63,44,330
693,Clawitzer,clawitzer,Their enormous claws launch cannonballs of water powerful enough to pierce tanker hulls.,6,1.3,35.3,Water,,Mega Launcher,,,Blue,50,50,0,15,Water1,Water3,55,100,1250000,Ordinary,71,73,88,120,89,59,500
694,Helioptile,helioptile,"They make their home in deserts. They can generate their energy from basking in the sun, so eating food is not a requirement.",6,0.5,6,Electric,Normal,Dry Skin,Sand Veil,Solar Power,Yellow,50,50,0,20,Monster,Dragon,190,58,1000000,Ordinary,44,38,33,61,43,70,289
695,Heliolisk,heliolisk,They flare their frills and generate energy. A single Heliolisk can generate sufficient electricity to power a skyscraper.,6,1,21,Electric,Normal,Dry Skin,Sand Veil,Solar Power,Yellow,50,50,0,20,Monster,Dragon,75,168,1000000,Ordinary,62,55,52,109,94,109,481
696,Tyrunt,tyrunt,"This Pokémon was restored from a fossil. If something happens that it doesn't like, it throws a tantrum and runs wild.",6,0.8,26,Rock,Dragon,Strong Jaw,,Sturdy,Brown,87.5,12.5,0,30,Monster,Dragon,45,72,1000000,Ordinary,58,89,77,45,45,48,362
697,Tyrantrum,tyrantrum,"Thanks to its gargantuan jaws, which could shred thick metal plates as if they were paper, it was invincible in the ancient world it once inhabited.",6,2.5,270,Rock,Dragon,Strong Jaw,,Rock Head,Red,87.5,12.5,0,30,Monster,Dragon,45,182,1000000,Ordinary,82,121,119,69,59,71,521
698,Amaura,amaura,This ancient Pokémon was restored from part of its body that had been frozen in ice for over 100 million years.,6,1.3,25.2,Rock,Ice,Refrigerate,,Snow Warning,Blue,87.5,12.5,0,30,Monster,,45,72,1000000,Ordinary,77,59,50,67,63,46,362
